pr_level1_key,pr_dpcode,iprcode,pack_size,brcode,parqty,sh_daysmin,sd_t_qty_30,on_promotion,Parqty_Cal,Parqty_Adj
1,28,216835,8,1016,4,180,0.0,0.0,0.0,6
1,5,218698,3,1015,24,299,21.0,0.0,21.0,21
1,28,244810,15,1049,8,365,11.0,0.0,11.0,11
1,10,246194,12,1052,6,365,5.0,0.0,5.0,6
1,9,251170,20,1051,6,730,2.0,0.0,2.0,6
1,2,252942,48,1044,10,255,3.0,0.0,3.0,6
1,9,242838,24,1033,4,864,1.0,1.25,1.0,8
1,10,204862,12,1030,4,658,2.0,1.25,3.0,8
2,28,92697,12,1046,4,105,6.0,0.0,6.0,6
1,28,194004,6,1050,4,233,4.0,0.0,4.0,6
2,23,258017,12,1020,3,23,2.0,0.0,1.0,3
2,23,205382,8,1048,30,30,66.0,1.25,29.0,28
2,28,218301,8,1019,4,135,1.0,0.0,1.0,3
1,9,202100,4,1034,4,730,3.0,1.25,4.0,8
1,2,207250,12,1053,24,353,31.0,0.0,31.0,31
1,9,247107,10,1011,8,630,3.0,1.25,4.0,8
1,1,257660,1,1000,3,1095,16.0,0.0,11.0,11
2,28,255688,20,1050,4,60,2.0,1.25,1.0,4
1,5,228997,12,1044,3,230,6.0,0.0,6.0,6
1,1,230247,24,1026,3,245,0.0,0.0,0.0,6
1,2,257245,12,1019,6,255,2.0,0.0,2.0,6
2,21,250637,1,1048,11,21,17.0,1.25,8.0,8
1,6,225940,12,1036,6,609,0.0,0.0,0.0,6
1,9,216370,12,1024,12,658,14.0,1.25,18.0,18
1,2,35136,12,1044,2,166,2.0,0.0,2.0,6
1,2,253741,24,1052,2,252,0.0,0.0,0.0,6
1,8,8031,12,1006,4,634,6.0,0.0,6.0,6
1,28,248851,10,1042,4,365,2.0,0.0,2.0,6
2,20,251157,1,1042,3,8,5.0,0.0,1.0,3
2,23,223859,1,1011,8,24,50.0,0.0,17.0,17
1,28,257260,16,1044,4,300,0.0,0.0,0.0,6
1,9,214810,12,1021,11,658,20.0,0.0,20.0,20
1,28,90906,16,1039,4,150,7.0,0.0,7.0,7
1,1,245583,12,1019,30,240,27.0,0.0,18.0,18
1,3,252161,12,1051,2,254,1.0,0.0,1.0,6
1,9,153440,36,1026,4,658,8.0,0.0,8.0,8
1,28,259790,12,1030,6,60,6.0,0.0,4.0,6
2,22,212063,10,1041,10,365,5.0,0.0,5.0,3
1,8,237964,6,1038,4,424,2.0,0.0,2.0,6
1,5,202593,20,1020,2,382,1.0,0.0,1.0,6
1,1,259661,12,1034,6,180,11.0,1.25,9.0,9
1,14,113779,24,1048,30,658,32.0,0.0,32.0,32
1,9,184788,12,1020,4,658,5.0,0.0,5.0,6
1,9,191858,6,1038,6,658,4.0,0.0,4.0,6
1,8,80814,10,1030,10,177,8.0,0.0,8.0,8
2,21,260330,24,1024,24,126,3.0,0.0,3.0,3
1,2,200375,24,1022,20,157,8.0,0.0,8.0,8
1,1,200323,1,1022,6,329,7.0,0.0,5.0,5
2,21,258309,1,1034,6,90,0.0,0.0,0.0,3
1,8,228665,15,1040,7,180,4.0,0.0,4.0,6
1,3,140794,24,1052,4,732,0.0,0.0,0.0,6
1,8,220094,12,1014,6,861,6.0,0.0,6.0,6
1,2,242666,24,1048,6,150,3.0,1.25,4.0,8
1,5,243127,12,1046,6,180,6.0,1.25,8.0,8
1,10,230413,12,1040,4,658,0.0,1.25,0.0,8
1,20,219946,24,1049,15,400,3.0,0.0,3.0,6
1,1,212402,1,1030,4,329,2.0,0.0,1.0,6
1,3,205024,16,1026,8,270,2.0,1.25,3.0,8
1,10,242839,12,1052,6,864,0.0,0.0,0.0,6
1,10,136691,24,1006,8,658,4.0,1.25,5.0,8
1,8,125945,24,1015,13,411,10.0,0.0,10.0,10
2,19,223767,1,1012,5,82,0.0,0.0,0.0,3
1,5,256704,20,1026,12,300,3.0,0.0,3.0,6
1,9,211107,12,1044,6,658,5.0,0.0,5.0,6
1,2,249373,12,1019,2,90,2.0,0.0,1.0,6
1,10,256295,6,1032,6,450,1.0,0.0,1.0,6
1,10,232982,12,1049,12,700,5.0,0.0,5.0,6
1,5,65432,12,1024,12,154,17.0,0.0,17.0,17
1,19,245969,36,1021,12,292,0.0,0.0,0.0,6
1,1,254836,1,1016,3,365,0.0,0.0,0.0,6
1,9,258437,8,1040,6,630,2.0,1.25,3.0,8
2,19,253129,1,1015,5,90,3.0,0.0,2.0,3
1,14,92579,12,1030,10,657,15.0,0.0,15.0,15
2,28,246582,30,1000,14,45,20.0,1.25,9.0,9
1,2,109904,10,1007,4,314,0.0,0.0,0.0,6
1,28,169619,12,1007,4,135,2.0,0.0,2.0,6
2,19,227485,1,1007,10,17,42.0,0.0,14.0,14
1,9,242000,12,1019,6,730,5.0,0.0,5.0,6
1,2,61181,6,1042,12,205,33.0,1.25,41.0,41
1,1,252316,1,1024,3,365,0.0,0.0,0.0,6
1,6,213143,12,1032,48,1477,6.0,1.25,8.0,8
2,23,168936,10,1006,8,178,3.0,0.0,3.0,3
1,28,240794,15,1047,4,90,2.0,0.0,1.0,6
1,8,8099,12,1022,8,646,1.0,0.0,1.0,6
2,19,252999,1,1048,5,90,0.0,0.0,0.0,3
1,6,115329,48,1014,15,485,13.0,0.0,13.0,13
1,9,248425,12,1005,4,1095,4.0,1.25,5.0,8
1,2,54820,12,1000,12,270,16.0,1.25,20.0,20
1,8,227476,6,1030,12,300,1.0,0.0,1.0,6
1,10,197847,24,1044,6,658,2.0,0.0,2.0,6
1,2,72334,36,1049,64,206,56.0,0.0,56.0,56
1,9,183859,12,1044,4,658,1.0,0.0,1.0,6
1,2,109898,10,1016,38,320,29.0,0.0,29.0,29
1,28,257323,12,1030,8,252,2.0,0.0,2.0,6
1,3,251728,36,1038,20,210,7.0,0.0,7.0,7
2,19,246890,10,1019,10,90,0.0,0.0,0.0,3
1,10,204951,6,1023,4,658,4.0,1.25,5.0,8
1,2,246502,24,1007,6,180,1.0,1.25,1.0,8
2,19,205724,1,1050,0,7,0.0,0.0,0.0,3
1,2,46224,18,1005,2,300,4.0,0.0,4.0,6
1,9,10896,12,1040,4,658,5.0,0.0,5.0,6
1,28,225006,15,1026,6,270,3.0,0.0,3.0,6
1,10,249857,12,1019,6,576,7.0,0.0,7.0,7
1,20,213299,9,1026,4,318,9.0,0.0,9.0,9
1,20,259606,12,1048,12,180,4.0,0.0,4.0,6
1,19,256094,16,1021,12,180,4.0,0.0,4.0,6
1,2,113133,12,1044,4,193,12.0,0.0,12.0,12
2,18,206437,12,1003,11,76,12.0,0.0,8.0,8
1,10,236761,6,1030,4,658,2.0,1.25,3.0,8
1,8,241787,30,1003,4,270,1.0,0.0,1.0,6
1,6,176393,12,1021,20,886,7.0,0.0,7.0,7
2,23,245486,1,1014,3,9,24.0,0.0,6.0,6
1,8,251274,12,1053,6,432,9.0,0.0,9.0,9
1,25,21100,12,1033,4,658,0.0,0.0,0.0,6
1,5,122225,12,1003,4,865,1.0,1.25,1.0,8
1,9,258504,12,1046,6,876,9.0,1.25,11.0,11
2,23,54611,1,1051,3,25,5.0,0.0,2.0,3
1,9,247113,6,1042,7,630,0.0,0.0,0.0,6
1,8,7273,12,1022,15,180,0.0,0.0,0.0,6
1,2,93213,30,1048,20,305,22.0,0.0,22.0,22
1,19,243335,12,1011,6,1780,4.0,1.25,5.0,8
1,28,205598,6,1026,6,135,2.0,0.0,2.0,6
1,8,197335,12,1015,13,255,14.0,0.0,14.0,14
1,9,257642,6,1048,8,1300,4.0,0.0,4.0,6
1,8,259496,12,1034,6,120,1.0,0.0,1.0,6
1,8,247516,12,1020,6,576,0.0,1.25,0.0,8
1,28,220641,12,1036,4,450,0.0,0.0,0.0,6
1,25,27754,12,1046,50,658,56.0,0.0,56.0,56
1,19,256990,30,1047,8,256,2.0,0.0,2.0,6
2,28,215160,12,1014,6,180,0.0,0.0,0.0,3
1,25,255668,12,1006,6,730,5.0,0.0,5.0,6
1,5,210278,3,1030,24,269,17.0,0.0,17.0,17
2,23,260326,15,1042,6,219,0.0,1.25,0.0,4
1,9,244379,6,1046,6,292,0.0,0.0,0.0,6
1,8,217294,6,1053,6,583,2.0,0.0,2.0,6
1,1,257737,1,1021,3,1825,1.0,0.0,1.0,6
1,1,86976,6,1021,5,365,2.0,1.25,1.0,8
1,20,249382,24,1039,18,180,112.0,0.0,112.0,112
1,8,183233,24,1053,12,208,2.0,0.0,2.0,6
1,19,212800,24,1012,6,365,0.0,0.0,0.0,6
1,19,236545,10,1030,6,335,0.0,0.0,0.0,6
1,2,257217,12,1039,6,255,7.0,1.25,9.0,9
1,1,256409,1,1016,3,730,1.0,0.0,1.0,6
1,5,6288,10,1015,7,843,7.0,0.0,7.0,7
1,10,247225,12,1051,6,1095,4.0,1.25,5.0,8
1,8,155186,12,1023,4,255,8.0,0.0,8.0,8
1,6,64940,12,1000,87,841,104.0,0.0,104.0,104
1,8,245143,12,1032,7,292,7.0,1.25,9.0,9
1,5,254716,6,1032,3,210,1.0,1.25,1.0,8
1,28,218172,6,1048,4,180,1.0,0.0,1.0,6
1,9,204101,24,1046,10,658,12.0,1.25,15.0,15
2,22,248784,12,1007,4,324,3.0,0.0,3.0,3
2,22,245173,12,1011,3,270,0.0,0.0,0.0,3
2,23,249033,20,1051,6,162,1.0,0.0,1.0,3
1,1,99127,6,1011,4,360,4.0,0.0,3.0,6
1,8,7123,12,1021,20,621,16.0,1.25,20.0,20
1,5,5376,24,1049,3,180,1.0,0.0,1.0,6
1,8,248663,12,1005,3,345,0.0,0.0,0.0,6
2,23,241916,1,1016,5,10,6.0,0.0,1.0,3
2,23,259914,8,1042,5,60,2.0,0.0,1.0,3
1,2,172929,6,1023,4,319,5.0,0.0,5.0,6
1,19,200057,10,1021,6,324,2.0,0.0,2.0,6
1,2,257241,12,1011,6,255,4.0,0.0,4.0,6
2,23,91104,1,1026,5,22,32.0,0.0,11.0,11
2,23,213172,1,1023,8,12,40.0,0.0,9.0,9
1,1,40,6,1014,3,365,2.0,1.25,1.0,8
1,2,127611,10,1048,8,310,5.0,0.0,5.0,6
1,2,241953,8,1005,8,300,1.0,0.0,1.0,6
1,8,8260,12,1041,4,365,2.0,0.0,2.0,6
1,1,74947,12,1038,76,310,76.0,0.0,51.0,51
1,1,243051,1,1007,3,365,3.0,0.0,2.0,6
1,4,256681,24,1020,6,305,5.0,1.25,6.0,8
1,1,239906,1,1048,3,2190,1.0,0.0,1.0,6
2,28,246582,30,1030,4,45,4.0,1.25,1.0,4
1,8,252736,24,1040,18,432,1.0,0.0,1.0,6
1,5,259780,6,1006,3,180,1.0,0.0,1.0,6
2,22,239562,1,1050,0,180,0.0,0.0,0.0,3
1,1,146007,1,1030,12,328,1.0,0.0,1.0,6
2,21,225407,1,1012,6,180,1.0,0.0,1.0,3
1,2,253448,36,1030,2,180,1.0,0.0,1.0,6
1,10,224916,12,1046,4,1000,1.0,1.25,1.0,8
1,9,218253,24,1038,4,686,4.0,0.0,4.0,6
1,5,233352,12,1032,6,231,11.0,0.0,11.0,11
1,8,237215,6,1011,12,400,0.0,0.0,0.0,6
1,19,236148,10,1023,10,468,1.0,0.0,1.0,6
1,19,259243,12,1050,12,180,1.0,0.0,1.0,6
1,12,250141,12,1000,50,365,44.0,0.0,44.0,44
1,28,101162,9,1005,4,182,3.0,0.0,3.0,6
1,6,238449,24,1049,24,1000,21.0,0.0,21.0,21
1,4,85985,24,1011,25,297,32.0,0.0,32.0,32
1,8,200083,12,1011,20,485,9.0,0.0,9.0,9
1,10,258534,24,1047,6,504,14.0,1.25,18.0,18
1,8,248498,12,1005,6,230,1.0,0.0,1.0,6
1,1,227435,1,1021,3,329,2.0,0.0,1.0,6
1,9,55020,72,1016,4,658,5.0,0.0,5.0,6
1,2,248481,12,1020,2,255,1.0,0.0,1.0,6
2,28,189874,6,1053,4,40,2.0,0.0,1.0,3
1,20,254687,24,1038,12,240,13.0,0.0,13.0,13
2,27,239402,1,1023,10,90,0.0,0.0,0.0,3
1,5,251494,14,1052,6,100,2.0,1.25,3.0,8
1,1,226104,1,1000,3,329,0.0,0.0,0.0,6
1,20,247682,12,1047,12,295,14.0,0.0,14.0,14
2,19,256115,5,1026,7,37,12.0,0.0,4.0,3
1,5,48935,12,1003,3,365,0.0,1.25,0.0,8
1,19,251829,12,1000,6,365,0.0,0.0,0.0,6
1,2,232065,12,1007,10,471,8.0,0.0,8.0,8
1,10,247903,48,1040,4,1095,1.0,0.0,1.0,6
1,28,242624,12,1040,4,58,4.0,0.0,3.0,6
1,10,211096,12,1046,4,658,4.0,1.25,5.0,8
1,3,247097,16,1046,6,180,4.0,1.25,5.0,8
1,2,144781,24,1003,23,319,9.0,0.0,9.0,9
1,8,240951,10,1003,6,240,0.0,0.0,0.0,6
1,1,207680,1,1047,3,329,2.0,0.0,1.0,6
1,8,239857,24,1042,6,292,6.0,0.0,6.0,6
1,10,231696,12,1006,4,658,4.0,0.0,4.0,6
1,2,238416,12,1021,4,390,1.0,1.25,1.0,8
1,14,118153,36,1050,10,658,6.0,0.0,6.0,6
2,21,218942,10,1024,5,60,1.0,0.0,1.0,3
2,19,205835,1,1034,3,225,0.0,0.0,0.0,3
1,1,195965,1,1007,3,329,3.0,0.0,2.0,6
1,2,45266,18,1038,54,165,53.0,0.0,53.0,53
1,19,203059,6,1007,3,90,0.0,0.0,0.0,6
1,1,252319,1,1052,3,365,1.0,0.0,1.0,6
1,5,198725,24,1049,8,320,2.0,0.0,2.0,6
1,3,3895,18,1032,6,163,4.0,0.0,4.0,6
1,9,104890,72,1024,6,658,6.0,0.0,6.0,6
1,20,215809,24,1053,24,367,2.0,0.0,2.0,6
1,19,232763,12,1023,6,657,4.0,0.0,4.0,6
2,28,258896,8,1032,10,300,11.0,0.0,11.0,11
1,2,256181,12,1006,16,300,5.0,0.0,5.0,6
1,5,157369,6,1032,3,450,0.0,0.0,0.0,6
1,28,132472,20,1053,4,90,4.0,0.0,3.0,6
1,19,238292,1,1039,2,657,0.0,0.0,0.0,6
2,23,252081,1,1019,5,15,16.0,0.0,5.0,3
1,28,129507,12,1022,4,135,0.0,0.0,0.0,6
1,9,237052,12,1005,4,657,2.0,1.25,3.0,8
1,8,258628,12,1042,6,365,0.0,1.25,0.0,8
1,9,240305,36,1011,6,766,6.0,0.0,6.0,6
1,10,54680,6,1020,4,658,6.0,1.25,8.0,8
1,28,220377,12,1039,6,180,8.0,0.0,8.0,8
2,23,246780,1,1038,7,70,6.0,0.0,4.0,3
1,1,258868,1,1005,3,730,0.0,0.0,0.0,6
1,28,147594,10,1024,6,180,4.0,1.25,5.0,8
1,28,217798,20,1044,4,168,1.0,0.0,1.0,6
1,25,21519,12,1046,3,658,1.0,0.0,1.0,6
1,2,232066,12,1006,6,464,8.0,0.0,8.0,8
1,1,203462,1,1019,4,329,0.0,0.0,0.0,6
1,8,250450,8,1023,5,576,3.0,0.0,3.0,6
1,8,242229,10,1006,6,365,1.0,0.0,1.0,6
1,1,248488,1,1024,4,730,1.0,0.0,1.0,6
1,12,246569,28,1005,24,324,20.0,0.0,20.0,20
1,8,204295,12,1016,7,652,0.0,0.0,0.0,6
1,3,181531,10,1023,16,365,3.0,0.0,3.0,6
1,9,257821,24,1038,12,638,7.0,0.0,7.0,7
1,10,258983,4,1047,6,511,1.0,0.0,1.0,6
1,1,259661,12,1007,12,180,2.0,1.25,1.0,8
2,21,212363,1,1026,7,21,4.0,1.25,1.0,4
1,9,233938,3,1023,6,658,7.0,1.25,9.0,9
2,28,166407,36,1011,6,800,9.0,0.0,9.0,9
1,28,197004,6,1048,4,183,4.0,0.0,4.0,6
2,23,229231,1,1019,3,14,5.0,0.0,1.0,3
1,9,258442,24,1022,6,504,1.0,1.25,1.0,8
1,1,233882,1,1051,3,329,0.0,0.0,0.0,6
1,9,257954,12,1039,6,657,1.0,0.0,1.0,6
1,28,92305,12,1016,4,135,2.0,0.0,2.0,6
1,3,258757,12,1011,6,365,0.0,0.0,0.0,6
1,28,232374,48,1046,4,730,0.0,0.0,0.0,6
1,19,247471,1,1032,2,365,0.0,0.0,0.0,6
1,20,234320,24,1003,18,562,9.0,0.0,9.0,9
1,9,259068,6,1032,6,365,1.0,0.0,1.0,6
2,19,245531,1,1041,5,23,12.0,0.0,4.0,3
1,5,211946,24,1030,4,874,0.0,0.0,0.0,6
1,19,259400,25,1022,6,256,1.0,1.25,1.0,8
1,8,24155,6,1048,9,947,11.0,0.0,11.0,11
1,9,244377,12,1026,10,60,9.0,1.25,8.0,8
1,14,221821,6,1051,4,658,3.0,0.0,3.0,6
1,19,228571,12,1048,6,988,0.0,0.0,0.0,6
1,2,255764,24,1019,6,256,12.0,1.25,15.0,15
1,1,147819,1,1044,3,329,0.0,0.0,0.0,6
2,28,246869,8,1016,4,360,4.0,0.0,4.0,3
1,28,236725,6,1052,4,135,0.0,0.0,0.0,6
1,5,251491,14,1053,28,100,10.0,1.25,13.0,13
1,5,253682,12,1019,6,365,3.0,1.25,4.0,8
1,5,258003,12,1034,6,182,6.0,0.0,6.0,6
2,19,245555,5,1016,5,80,8.0,0.0,5.0,3
1,1,191753,1,1011,3,329,0.0,0.0,0.0,6
1,9,225767,12,1052,6,766,1.0,0.0,1.0,6
1,19,180552,1,1020,6,301,1.0,0.0,1.0,6
1,1,229478,12,1024,6,291,2.0,0.0,1.0,6
1,1,251974,1,1016,4,365,0.0,0.0,0.0,6
2,23,249225,1,1034,5,25,12.0,0.0,4.0,3
1,8,214607,6,1014,4,193,2.0,1.25,3.0,8
1,28,189636,24,1038,4,182,0.0,0.0,0.0,6
1,2,257231,12,1042,6,255,1.0,0.0,1.0,6
1,19,235710,100,1036,4,300,2.0,0.0,2.0,6
1,9,255742,48,1011,6,766,7.0,0.0,7.0,7
1,8,28384,12,1003,19,180,26.0,1.25,33.0,33
1,9,244227,6,1033,6,900,2.0,0.0,2.0,6
1,28,230326,6,1042,6,182,0.0,0.0,0.0,6
1,19,249793,24,1011,6,511,3.0,0.0,3.0,6
1,19,240120,1,1036,2,365,0.0,0.0,0.0,6
1,2,257615,12,1048,2,216,0.0,0.0,0.0,6
1,2,247323,24,1042,2,295,3.0,0.0,3.0,6
1,2,257222,12,1026,6,255,4.0,0.0,4.0,6
2,23,251155,1,1014,6,8,23.0,0.0,5.0,3
1,14,14210,6,1047,6,658,2.0,0.0,2.0,6
1,6,167390,24,1047,17,936,22.0,1.25,28.0,28
1,10,251752,12,1020,12,768,2.0,1.25,3.0,8
1,9,257822,24,1050,12,638,0.0,0.0,0.0,6
2,21,222433,5,1019,4,35,3.0,0.0,1.0,3
1,19,220827,144,1038,6,730,2.0,0.0,2.0,6
1,5,220153,12,1044,13,365,26.0,1.25,33.0,33
1,1,150606,6,1003,3,365,2.0,0.0,1.0,6
1,8,57939,12,1047,4,180,2.0,1.25,3.0,8
1,9,258441,24,1049,6,504,1.0,1.25,1.0,8
1,9,256282,8,1030,6,900,2.0,1.25,3.0,8
1,3,39395,12,1005,6,157,7.0,0.0,7.0,7
1,3,147412,24,1033,4,581,0.0,0.0,0.0,6
1,10,231628,12,1049,6,658,2.0,1.25,3.0,8
1,28,220647,12,1042,6,450,0.0,0.0,0.0,6
1,2,85377,24,1016,6,328,18.0,0.0,18.0,18
1,2,194496,12,1003,8,365,9.0,1.25,11.0,11
1,3,41780,20,1016,4,327,10.0,0.0,10.0,10
1,1,208457,1,1015,3,1095,0.0,0.0,0.0,6
1,1,258863,1,1038,3,730,0.0,0.0,0.0,6
1,19,240306,24,1005,12,468,0.0,0.0,0.0,6
1,20,193035,12,1038,4,301,3.0,1.25,4.0,8
2,22,256145,7,1014,3,180,0.0,0.0,0.0,3
1,8,211591,20,1011,30,1825,9.0,0.0,9.0,9
1,3,237188,20,1038,4,365,1.0,0.0,1.0,6
1,8,185562,12,1000,14,656,3.0,1.25,4.0,8
1,9,117687,48,1051,6,658,3.0,1.25,4.0,8
1,28,219744,28,1007,4,102,2.0,0.0,2.0,6
1,8,248221,12,1033,6,255,2.0,0.0,2.0,6
2,19,249328,1,1005,8,60,0.0,0.0,0.0,3
2,22,110527,10,1023,4,310,5.0,0.0,5.0,3
1,2,233713,36,1006,12,321,12.0,0.0,12.0,12
2,23,250085,6,1021,16,15,0.0,0.0,0.0,3
2,19,258655,25,1041,12,365,1.0,0.0,1.0,3
1,1,249387,1,1052,3,730,0.0,0.0,0.0,6
2,23,183620,1,1026,4,162,5.0,0.0,5.0,3
1,5,169475,28,1016,16,278,1.0,0.0,1.0,6
1,3,256230,15,1022,2,140,1.0,0.0,1.0,6
1,14,229975,24,1034,9,658,1.0,0.0,1.0,6
1,9,248416,12,1012,6,730,0.0,0.0,0.0,6
1,1,243676,1,1016,17,1835,43.0,0.0,29.0,29
1,12,127771,12,1044,12,346,16.0,0.0,16.0,16
1,1,259213,1,1053,6,2190,0.0,0.0,0.0,6
1,3,240975,12,1007,2,270,1.0,0.0,1.0,6
1,5,138013,6,1032,7,1387,4.0,0.0,4.0,6
1,28,61068,6,1042,6,270,1.0,0.0,1.0,6
1,2,254022,12,1040,2,256,1.0,0.0,1.0,6
1,28,234847,10,1032,64,94,113.0,0.0,79.0,113
1,6,29549,48,1038,9,493,0.0,0.0,0.0,6
1,19,238457,24,1047,12,180,8.0,0.0,8.0,8
1,2,233132,8,1052,2,130,0.0,0.0,0.0,6
1,1,223178,1,1011,3,730,0.0,0.0,0.0,6
1,8,256440,12,1047,6,720,3.0,0.0,3.0,6
1,1,234818,1,1019,3,365,0.0,0.0,0.0,6
1,5,48063,18,1000,14,322,17.0,0.0,17.0,17
1,1,196084,1,1034,4,360,1.0,0.0,1.0,6
2,18,176979,20,1022,40,149,14.0,0.0,14.0,14
1,1,220256,1,1000,6,329,9.0,0.0,6.0,6
1,3,256492,20,1019,12,730,3.0,0.0,3.0,6
1,5,246830,12,1046,4,430,4.0,0.0,4.0,6
2,22,205978,12,1047,36,360,37.0,1.25,46.0,46
1,28,172043,8,1034,4,120,4.0,0.0,4.0,6
1,3,230863,10,1046,6,365,5.0,0.0,5.0,6
1,28,170043,12,1032,4,270,5.0,0.0,5.0,6
1,5,246737,12,1048,3,295,2.0,1.25,3.0,8
1,20,253540,30,1050,6,292,0.0,0.0,0.0,6
1,19,254766,20,1034,6,383,7.0,0.0,7.0,7
1,2,109899,10,1047,4,315,3.0,0.0,3.0,6
1,28,122732,8,1033,8,120,0.0,0.0,0.0,6
1,28,194088,12,1048,4,120,6.0,0.0,6.0,6
1,14,201934,50,1047,30,658,24.0,0.0,24.0,24
1,8,203834,12,1046,11,326,9.0,0.0,9.0,9
1,1,248362,1,1015,3,2190,0.0,0.0,0.0,6
1,10,258984,12,1024,6,511,1.0,1.25,1.0,8
1,1,221154,1,1042,4,365,4.0,0.0,3.0,6
2,23,66179,12,1015,30,165,125.0,0.0,125.0,125
1,5,257987,25,1022,25,300,5.0,0.0,5.0,6
1,5,254814,10,1026,3,100,0.0,0.0,0.0,6
1,3,111162,9,1022,4,199,0.0,0.0,0.0,6
1,20,256569,12,1036,12,360,5.0,1.25,6.0,8
1,6,78844,48,1032,139,940,191.0,1.25,241.0,239
1,5,256073,12,1038,6,300,0.0,0.0,0.0,6
1,8,192276,24,1038,7,637,3.0,0.0,3.0,6
1,2,257214,12,1032,6,255,16.0,0.0,16.0,16
1,9,176286,48,1003,6,658,10.0,0.0,10.0,10
1,2,159097,24,1015,12,323,16.0,0.0,16.0,16
1,19,253798,6,1053,12,365,5.0,0.0,5.0,6
1,12,252215,12,1005,70,365,55.0,0.0,55.0,55
2,19,248045,1,1049,12,90,21.0,0.0,14.0,14
2,21,258309,1,1032,6,90,0.0,0.0,0.0,3
1,2,256797,12,1053,12,315,4.0,0.0,4.0,6
1,19,234881,6,1036,4,246,0.0,0.0,0.0,6
1,20,248109,24,1052,6,290,0.0,1.25,0.0,8
1,2,249508,10,1020,2,180,1.0,0.0,1.0,6
1,10,258539,6,1007,4,511,3.0,0.0,3.0,6
1,1,257724,1,1019,3,1825,3.0,0.0,2.0,6
1,10,11956,4,1040,6,658,0.0,1.25,0.0,8
2,23,257189,12,1012,5,120,3.0,0.0,3.0,3
1,8,204995,30,1030,14,270,4.0,1.25,5.0,8
1,2,227864,12,1047,4,365,0.0,0.0,0.0,6
1,8,251786,12,1019,6,511,2.0,0.0,2.0,6
1,19,237166,12,1034,6,1460,0.0,0.0,0.0,6
1,14,65642,12,1039,14,1095,10.0,0.0,10.0,10
1,2,252093,11,1050,2,120,0.0,0.0,0.0,6
1,8,242227,12,1034,6,292,3.0,0.0,3.0,6
1,1,249748,1,1026,3,1095,0.0,0.0,0.0,6
1,10,246196,12,1034,6,365,1.0,0.0,1.0,6
1,8,190703,20,1053,10,305,0.0,0.0,0.0,6
1,9,196506,12,1049,24,657,10.0,1.25,13.0,13
1,12,252220,12,1019,60,365,27.0,0.0,27.0,27
1,20,194963,12,1022,6,303,2.0,0.0,2.0,6
1,8,193912,12,1015,7,488,0.0,0.0,0.0,6
1,28,258342,20,1038,24,30,10.0,0.0,3.0,6
1,1,165788,1,1019,2,329,0.0,0.0,0.0,6
2,23,167945,12,1015,19,25,56.0,1.25,23.0,24
1,20,257452,24,1041,12,180,16.0,0.0,16.0,16
1,5,245083,12,1046,6,180,1.0,0.0,1.0,6
1,3,183118,12,1015,30,468,14.0,0.0,14.0,14
1,14,235031,8,1036,3,168,0.0,0.0,0.0,6
2,23,258408,1,1003,4,13,3.0,0.0,1.0,3
1,2,256262,12,1023,4,240,1.0,0.0,1.0,6
1,9,252420,12,1011,6,864,0.0,1.25,0.0,8
1,1,1097,6,1032,6,365,32.0,0.0,21.0,21
1,5,215316,12,1048,6,562,0.0,0.0,0.0,6
1,1,237136,1,1020,6,328,28.0,0.0,19.0,19
2,22,246241,10,1038,8,219,3.0,0.0,3.0,3
1,2,256788,60,1052,4,256,5.0,0.0,5.0,6
1,8,198192,6,1042,4,571,2.0,1.25,3.0,8
1,10,232947,12,1003,4,700,3.0,0.0,3.0,6
2,22,110527,10,1019,19,310,5.0,0.0,5.0,3
1,9,153441,48,1016,4,657,4.0,0.0,4.0,6
1,8,52437,8,1023,4,612,1.0,0.0,1.0,6
1,10,225085,6,1030,6,658,3.0,1.25,4.0,8
1,5,250364,12,1040,3,90,4.0,0.0,3.0,6
1,28,242684,3,1051,3,540,0.0,0.0,0.0,6
1,19,242901,12,1026,5,292,0.0,0.0,0.0,6
1,10,190256,6,1005,4,658,2.0,0.0,2.0,6
1,3,44657,20,1022,6,310,7.0,1.25,9.0,9
1,8,217292,6,1041,12,511,2.0,0.0,2.0,6
1,1,234819,1,1034,3,365,0.0,0.0,0.0,6
1,20,233832,24,1050,24,425,23.0,0.0,23.0,23
1,8,44545,12,1024,19,652,18.0,0.0,18.0,18
1,9,245129,12,1038,6,1095,3.0,0.0,3.0,6
1,8,198165,12,1032,7,384,0.0,0.0,0.0,6
2,22,259172,16,1041,8,183,4.0,0.0,4.0,3
1,8,208701,12,1003,8,365,7.0,0.0,7.0,7
1,28,256638,4,1011,4,160,2.0,0.0,2.0,6
1,19,244116,48,1012,6,876,0.0,0.0,0.0,6
1,4,199220,12,1044,8,448,2.0,0.0,2.0,6
1,8,205716,12,1048,13,180,4.0,0.0,4.0,6
1,9,260285,12,1020,6,647,0.0,1.25,0.0,8
1,9,181244,12,1044,8,657,17.0,1.25,21.0,21
1,1,223726,1,1051,3,365,0.0,0.0,0.0,6
1,8,258038,6,1005,6,365,2.0,1.25,3.0,8
1,9,258504,12,1011,6,876,14.0,1.25,18.0,18
1,5,247685,6,1036,2,256,0.0,0.0,0.0,6
1,9,244228,4,1014,6,900,4.0,0.0,4.0,6
1,8,258028,12,1030,6,180,3.0,1.25,4.0,8
